rank,symbol,entrez,variance
3292,COL22A1,169044,1.7986168360042059
3293,JAZF1,221895,1.7984741308861039
3294,ALDH1A2,8854,1.7983931754999225
3295,PHF11,51131,1.7977541314527143
3296,TNFSF13,8741,1.796753730826693
3297,CAPN12,147968,1.7966962405854823
3298,FAM24B,196792,1.7961389247626873
3299,CALU,813,1.7954098688210085
3300,BMP2,650,1.7953878877957705
3301,SIK1,150094,1.7948294760059158
3302,AADAT,51166,1.7943447353716624
3303,ADAMTS15,170689,1.7922024964968521
3304,SLC38A1,81539,1.7921249244475683
3305,AQP1,358,1.79113336395027
3306,PTCH1,5727,1.7909852084355498
3307,NICOL1,401115,1.7908344093973365
3308,TNFAIP8,25816,1.7900237060079596
3309,CCDC3,83643,1.7898973880276565
3310,DDX60,55601,1.7894049670707322
3311,TYROBP,7305,1.788855507549667
3312,PARP8,79668,1.7877072932092604
3313,FAM171B,165215,1.7870741602389315
3314,ADD3,120,1.7870140093531193
3315,PFKFB4,5210,1.7868236760254625
3316,CNIH3,149111,1.7866649051761665
3317,RGL1,23179,1.786233147856152
3318,BNC1,646,1.7861364455637516
3319,GDPD5,81544,1.7859095426970208
3320,TMEM273,170371,1.785627254739079
3321,ZNF695,57116,1.7850126223102525
3322,KCNK6,9424,1.7849269801286278
3323,HOXC4,3221,1.7849038593908224
3324,DGKG,1608,1.7848510267988238
3325,DCBLD1,285761,1.7847290664688575
3326,TRIM55,84675,1.7846568182512024
3327,RTN4RL2,349667,1.7838355747767494
3328,PRRT2,112476,1.783778269512935
3329,BDKRB2,624,1.7837212381898033
3330,RPH3AL,9501,1.783528928037035
3331,HPCAL1,3241,1.7821147538262534
3332,H2BC5,3017,1.781897799864566
3333,FRY,10129,1.7817065680425666
3334,ZFY,7544,1.7816736168295217
3335,ISLR,3671,1.7816578033508481
3336,LPAR5,57121,1.7815451102559803
3337,STARD13,90627,1.7807826395875745
3338,PLEKHA5,54477,1.7802793738974045
3339,DLK2,65989,1.779909112329541
3340,PEAR1,375033,1.7782712325844707
3341,GGT7,2686,1.7780985418595385
3342,RUSC2,9853,1.7779044462590394
3343,SMARCD3,6604,1.7776575251472573
3344,ANKRD6,22881,1.7773754911841892
3345,SH3PXD2B,285590,1.7768019040548824
3346,CTSK,1513,1.776625215996843
3347,BCL9L,283149,1.7764017980061853
3348,SEMA4G,57715,1.7759694847987615
3349,STAMBPL1,57559,1.7757915645686224
3350,HNF4G,3174,1.7757890767017501
3351,PTPRJ,5795,1.775719530754019
3352,FMOD,2331,1.7752339983952172
3353,ADGRA3,166647,1.775110680370325
3354,SCARB2,950,1.7748646273546114
3355,PPM1H,57460,1.774712787354308
3356,FTL,2512,1.7745934131445236
3357,TMEM108,66000,1.7743271898670696
3358,OSBPL1A,114876,1.7742729818245917
3359,TRAF5,7188,1.7742156081993241
3360,RNASE2,6036,1.773207877311109
3361,CDC42BPA,8476,1.773203782250433
3362,POU2AF3,120376,1.7731613036591256
3363,CAMKV,79012,1.772231883212698
3364,BVES,11149,1.7719974002392866
3365,SH3BP1,23616,1.7709735139627196
3366,MAP2K6,5608,1.770773661618277
3367,APOA2,336,1.770381658980594
3368,E2F2,1870,1.7703116372256413
3369,TINCR,257000,1.7700778428497612
3370,LYPD6,130574,1.7699862132059827
3371,GRAMD2A,196996,1.7695441397292164
3372,PLEKHG1,57480,1.769314919709858
3373,UGCG,7357,1.7690935119956204
3374,UNC93B1,81622,1.7689163393545793
3375,SDCBP2,27111,1.768532773520608
3376,DLX2,1746,1.7681234068937475
3377,ERN2,10595,1.7677926518471216
3378,ARFGEF3,57221,1.767473908265208
3379,LRRC34,151827,1.7663298961934215
3380,C4A,720,1.7650634000929397
3381,POGLUT2,79070,1.764941155169923
3382,TGFBR3,7049,1.7649260446897985
3383,CCDC198,55195,1.7645633794943918
3384,BANK1,55024,1.7644998053390575
3385,OBSCN,84033,1.7633059047398691
3386,QNG1,84267,1.762318128889053
3387,ABHD17C,58489,1.7622772064466572
3388,MTLN,205251,1.7619802754987304
3389,CALML5,51806,1.7613024006428217
3390,GDAP1,54332,1.7608875504872925
3391,SCGB2A2,4250,1.7605482438915385
3392,VASH1,22846,1.7604061352518083
3393,GBGT1,26301,1.7595270863219654
3394,FAM3B,54097,1.7589938142365982
3395,BEST3,144453,1.7586843078319192
3396,GBP4,115361,1.7584408691185172
3397,EPHA3,2042,1.7583484382352261
3398,SLC27A5,10998,1.7570813285114946
3399,PEX5L,51555,1.7569943598485183
3400,FMN1,342184,1.7568212520157616
3401,FAM83B,222584,1.7566365795996737
3402,TMEM144,55314,1.7564992236074055
3403,RAB39A,54734,1.7557898588651906
3404,SUSD5,26032,1.7545314160590697
3405,ZDHHC11,79844,1.7543328909320972
3406,KLHDC9,126823,1.7542225838655134
3407,FKBP7,51661,1.7541547521811465
3408,FOXJ1,2302,1.753004821812021
3409,ATP11A,23250,1.7526764564913633
3410,WSCD1,23302,1.752528158365992
3411,SEMA4D,10507,1.7524021880934277
3412,ABAT,18,1.7516909953024633
3413,RHOBTB1,9886,1.7514858556169999
3414,CCDC88B,283234,1.7512370116483253
3415,CPT1A,1374,1.7507436476407952
3416,MYO1C,4641,1.750541156782332
3417,ZNF544,27300,1.7499250098039434
3418,RIMS2,9699,1.7496390871455472
3419,HIPK2,28996,1.74915582279083
3420,RGS13,6003,1.7481688096667474
3421,CSF2,1437,1.7478811015124442
3422,ZNF90,7643,1.7473704994279278
3423,ACOT2,10965,1.7468591852667155
3424,EPB41L4A,64097,1.745761091300766
3425,TCF7L1,83439,1.7456069914204806
3426,AGAP1,116987,1.7443439956723832
3427,LHX1,3975,1.7438553717901122
3428,PRAP1,118471,1.7436044350439766
3429,TMEM255A,55026,1.7408248435187912
3430,ST8SIA5,29906,1.7407155203093605
3431,ELOVL5,60481,1.7398231596073293
3432,SPX,80763,1.7394657070894952
3433,IL10RA,3587,1.7391962178472786
3434,IRAK2,3656,1.739021889268707
3435,CDKN1C,1028,1.7384348649791075
3436,ENTPD2,954,1.7382951726675768
3437,CTH,1491,1.738116044272009
3438,IGFL1,374918,1.738014042303104
3439,IVL,3713,1.7376297080197036
3440,HOXA5,3202,1.7376063977310354
3441,SHISAL1,85352,1.7369242906632145
3442,SMPD3,55512,1.7366788154372252
3443,BTBD19,149478,1.7363247505164818
3444,COX7B2,170712,1.7352094286843844
3445,ENDOD1,23052,1.734409853037313
3446,CLSTN2,64084,1.7341716769610813
3447,CD7,924,1.7335291284976573
3448,HSD17B8,7923,1.7326464806363684
3449,DYNC2H1,79659,1.7314686605997134
3450,NRXN2,9379,1.7309152665986922
3451,FAM83E,54854,1.7307883732414384
3452,SLC16A9,220963,1.730597987072243
3453,SST,6750,1.7299368331511822
3454,PTPN21,11099,1.729114996009686
3455,RXRA,6256,1.7274894976914918
3456,PLCXD1,55344,1.727421630408941
3457,SP140,11262,1.7273361041227828
3458,PENK,5179,1.7272328477906151
3459,MEF2B,100271849,1.7270612441146367
3460,TMEM255B,348013,1.7270128599773873
3461,CCL15,6359,1.7263014888117296
3462,PRKAG2,51422,1.7262468665507542
3463,CYTH3,9265,1.725598872104921
3464,ACE,1636,1.7255020091915358
3465,RASL11A,387496,1.7251349040966901
3466,CMTM7,112616,1.725037644561739
3467,PEG3,5178,1.7247906905793609
3468,RASAL2,9462,1.72454207276222
3469,SLC18B1,116843,1.7236466422383285
3470,LPAR3,23566,1.7235971676767157
3471,CFTR,1080,1.7230935374895213
3472,IGSF9B,22997,1.722997949880721
3473,RAB11FIP5,26056,1.7229364168338397
3474,MAGEA11,4110,1.7207976805236902
3475,RIPK3,11035,1.7200505975406168
3476,DOK7,285489,1.7200424017666507
3477,PDLIM7,9260,1.719896074608284
3478,H2BC11,8970,1.7196841246506336
3479,PLCL2,23228,1.719066768744006
3480,PLOD1,5351,1.7190568299907718
3481,EGFLAM,133584,1.7186331874253455
3482,KCNJ15,3772,1.718493492402774
3483,FGA,2243,1.71830498275137
3484,GCH1,2643,1.7183015810714735
3485,SDSL,113675,1.717588416681042
3486,RAMP2,10266,1.717403166344882
3487,SULT4A1,25830,1.7172380501361857
3488,FRMD5,84978,1.7169603495340195
3489,WASF3,10810,1.7167962406901704
3490,HCAR2,338442,1.7167102293263066
3491,EPHX4,253152,1.7165915226039663
3492,RAB7B,338382,1.7153928191394499
3493,NXF3,56000,1.7144479797487369
3494,C1orf226,400793,1.7140765423769475
3495,SMAD7,4092,1.7136461679850457
3496,HPSE,10855,1.7120562952244376
3497,PCDH9,5101,1.711842479654761
3498,POU3F2,5454,1.7107763015220754
3499,LSAMP,4045,1.7105807164191753
3500,PRR5,55615,1.7102401252374435
3501,HHIP,64399,1.7091114131406162
3502,HPCA,3208,1.7086580037192953
3503,CDX1,1044,1.7086270947297357
3504,SOX5,6660,1.7070374412111065
3505,TLCD5,219902,1.7070053570597825
3506,ST8SIA1,6489,1.706815094207196
3507,CASP10,843,1.7063115615168245
3508,SCGN,10590,1.7056784416475497
3509,CRYBG2,55057,1.7055229738441855
3510,ADGRL1,22859,1.7054443963566914
3511,CD247,919,1.7054110463897731
3512,ENPP5,59084,1.7052225014482252
3513,FOXE1,2304,1.7050655037860754
3514,IFIH1,64135,1.7046159058596115
3515,PLEKHA2,59339,1.7042197704857114
3516,ARMCX4,100131755,1.7027884976406555
3517,SLC22A3,6581,1.7026493836457117
3518,CSF3R,1441,1.7026417175187099
3519,ZMAT1,84460,1.7025384970838067
3520,MPP7,143098,1.701964770932138
3521,PRG2,5553,1.7005292281314326
3522,FRMD3,257019,1.7003118817106027
3523,RAC3,5881,1.700045762882562
3524,ZFP30,22835,1.6998746189555403
3525,CLIC4,25932,1.6993831873054819
3526,NDST1,3340,1.6992585712694375
3527,ACSM3,6296,1.6989194829281267
3528,TM6SF1,53346,1.6981423075930533
3529,DAG1,1605,1.6978783624093507
3530,TRPC1,7220,1.6974799191073129
3531,IRAK3,11213,1.6973565346488315
3532,HERC6,55008,1.6973139993689152
3533,ACSL1,2180,1.6971320095347275
3534,AGAP2,116986,1.696891920501783
3535,HAAO,23498,1.6959099333133896
3536,KAZALD1,81621,1.6958572954051905
3537,TSC22D1,8848,1.6958101497532936
3538,XK,7504,1.6956417594220403
3539,MAMLD1,10046,1.695619658885344
3540,PCDH10,57575,1.6953319523675012
3541,MPP3,4356,1.6952038376344647
3542,WNT7A,7476,1.6951737312654125
3543,SCPEP1,59342,1.694280868859689
3544,CLMN,79789,1.6940442949347763
3545,IRS1,3667,1.6939348880462817
3546,RGMB,285704,1.69372198797558
3547,WASF1,8936,1.6936684619417963
3548,GNG7,2788,1.6936462378404273
3549,FLG,2312,1.6933858045174508
3550,VWDE,221806,1.6933196583250203
3551,CNTFR,1271,1.6933186488907617
3552,OSR2,116039,1.6931759982954326
3553,SPIN3,169981,1.692746727858864
3554,CMTM4,146223,1.6927064734190331
3555,SYNJ2,8871,1.6926270784294277
3556,VAT1L,57687,1.6925005803740603
3557,HSPA1B,3304,1.6924053086736481
3558,SELENON,57190,1.6922211219725831
3559,SIAE,54414,1.6913130659347546
3560,CT45A3,441519,1.6912628235921945
3561,RIPPLY2,134701,1.6911935622260643
3562,ASB2,51676,1.6911292282894383
3563,TMEFF1,8577,1.6911200946364946
3564,TENM4,26011,1.6900694069056335
3565,DOCK4,9732,1.6894598140022428
3566,DLG5,9231,1.6893403266096894
3567,IQSEC2,23096,1.6874460920513243
3568,WNT9A,7483,1.6871669651156298
3569,EPB41,2035,1.6868832885980805
3570,MLKL,197259,1.6867112752972961
3571,CLIC5,53405,1.6865252846127863
3572,ROBO2,6092,1.6858361159257258
3573,H2BC21,8349,1.6857903774475345
3574,LHX2,9355,1.6851154116274623
3575,CD300A,11314,1.6850725391048473
3576,PRAC1,84366,1.6843104696042013
3577,CLIP2,7461,1.6837264163675458
3578,CCND3,896,1.6836355899342332
3579,RBMS2,5939,1.6835995345911987
3580,FGR,2268,1.6832696884359715
3581,TNFSF15,9966,1.6830015539488457
3582,G6PD,2539,1.68290350884863
3583,CITED1,4435,1.6824849157023818
3584,KLRC2,3822,1.6824657388885256
3585,TUBA3C,7278,1.6823909801205266
3586,DHX58,79132,1.6821076503396521
3587,ZNF287,57336,1.6821010726666832
3588,ADAMTS6,11174,1.6818708917241927
3589,LDB2,9079,1.6818597546207825
3590,ZNF737,100129842,1.681681412481874
3591,TBC1D30,23329,1.68161117073419
3592,FAM81A,145773,1.681194748137255
3593,TMEM63C,57156,1.6810364800525832
3594,PM20D2,135293,1.6809752064584154
3595,MAGI1,9223,1.6799098495584999
3596,COL26A1,136227,1.6798385999146557
3597,GALNT10,55568,1.6792884228487925
3598,SP140L,93349,1.6791534244775652
3599,CD86,942,1.6784681137652881
3600,TIE1,7075,1.678328443111938
3601,SRSF12,135295,1.6781086379134904
3602,GSDMB,55876,1.6779773445811075
3603,UTY,7404,1.6779398884165413
3604,HOXD13,3239,1.677880517688117
3605,CRYM,1428,1.6777749458483882
3606,MEIOB,254528,1.6775009401788057
3607,SALL4,57167,1.67654705181355
3608,RCAN2,10231,1.6759616877543078
3609,NFATC1,4772,1.6757084631363588
3610,FAM117A,81558,1.6738031463726297
3611,NBEAL2,23218,1.6737348609342673
3612,MMP11,4320,1.673632726614002
3613,PDE4DIP,9659,1.6733312943484093
3614,DNAAF3,352909,1.672902221059542
3615,NAAA,27163,1.67251982300717
3616,RAB39B,116442,1.6725056777419807
3617,FNBP1,23048,1.6718689873276293
3618,KLF7,8609,1.671322565132445
3619,EPPK1,83481,1.6702638298897254
3620,GSAP,54103,1.6701506411584088
3621,ALPL,249,1.6690630668438562
3622,ADSS1,122622,1.668955760254057
3623,AFP,174,1.668845958371328
3624,CALCB,797,1.668801087578278
3625,TP53,7157,1.668747840053619
3626,AKR7A3,22977,1.6685902893691964
3627,COLEC12,81035,1.6682857759116698
3628,DOC2A,8448,1.6682023833988273
3629,MMP10,4319,1.6673080713661352
3630,HAS3,3038,1.6662899919337917
3631,CD81,975,1.6660548814926617
3632,IFFO2,126917,1.6657004747847213
3633,RARB,5915,1.6653434201227573
3634,SMCO4,56935,1.6641006140670316
3635,SCN1B,6324,1.6640992544618338
3636,SUGCT,79783,1.6640979950922246
3637,MOCS1,4337,1.6632007193290717
3638,RASA4B,100271927,1.6631619839234306
3639,AIFM2,84883,1.6628420892922822
3640,B3GNT7,93010,1.6618418670685977
3641,RTN4R,65078,1.661135248310708
3642,KIF3C,3797,1.6608035000354981
3643,NAP1L3,4675,1.6603026011742335
3644,RGS10,6001,1.6601817264059162
3645,TNFAIP8L2,79626,1.6601738431305695
3646,CA11,770,1.6600291472585271
3647,CD302,9936,1.6596393337837954
3648,JAK3,3718,1.6594936752585736
3649,PARP9,83666,1.6588029157831778
3650,ALDH1L1,10840,1.6588008155113363
3651,ATP6V1B1,525,1.6587741698187528
3652,TRAF1,7185,1.6585929563942718
3653,GJB6,10804,1.6580914872918837
3654,GNAQ,2776,1.6577694105818457
3655,RIMS4,140730,1.6574321412302742
3656,OTULINL,54491,1.6570751674170916
3657,TANC1,85461,1.6562559399831887
3658,DGLUCY,80017,1.6561207400620408
3659,FAM83F,113828,1.6560689310688286
3660,RNLS,55328,1.6558112817826918
3661,INSIG1,3638,1.655618876358529
3662,PRDM1,639,1.6552517327378615
3663,IRF1,3659,1.654496772421164
3664,CELSR3,1951,1.6530926440006275
3665,CC2D2A,57545,1.6529784840174988
3666,RALGPS2,55103,1.6527956603488747
3667,SDR16C5,195814,1.6522215794180988
3668,NUDT12,83594,1.6513912816825949
3669,RAB26,25837,1.6511084268978555
3670,ABCA5,23461,1.651034791099985
3671,BAG3,9531,1.651007727760385
3672,FGF9,2254,1.6506193267424443
3673,BMP6,654,1.6506057159408132
3674,SEMA6D,80031,1.6504850885710671
3675,NKD1,85407,1.6498680169754705
3676,TTC22,55001,1.649850483864761
3677,STAG3,10734,1.6498434411940086
3678,FTH1,2495,1.6495631749886563
3679,ACP3,55,1.6493242516932625
3680,NNAT,4826,1.6492807216212533
3681,ZNF506,440515,1.6488224912893286
3682,SLC26A2,1836,1.6481398012071096
3683,H3-7,440686,1.6476698140314403
3684,FUT2,2524,1.6469781284191762
3685,LRRN3,54674,1.6460327792820117
3686,TMTC2,160335,1.6458802680624949
3687,MUC15,143662,1.645469252580316
3688,MEX3B,84206,1.6446337801975246
3689,SRCIN1,80725,1.6443249339453894
3690,MMP13,4322,1.6437725597281247
3691,TMEM145,284339,1.6433078228886862
3692,ACTL8,81569,1.6419201731188513
3693,IMPACT,55364,1.6417095444492062
3694,ZNF714,148206,1.6414442714658852
3695,JAKMIP2,9832,1.64133964066306
3696,EIF5A2,56648,1.6410444775738633
3697,RAB3IP,117177,1.6402977301492168
3698,PTGIS,5740,1.6398158831025358
3699,DENND5A,23258,1.6396108820304691
3700,ZNF347,84671,1.6396056148798197
3701,FGD1,2245,1.6391481510497516
3702,GRIP1,23426,1.6383930825809203
3703,ECE1,1889,1.6380311837951835
3704,SARM1,23098,1.6379937959258684
3705,C4B,721,1.6371813016428518
3706,PPFIA4,8497,1.637166835453018
3707,DIRAS3,9077,1.6369658835161636
3708,FGF19,9965,1.6369015058909586
3709,CRYL1,51084,1.6367099432633094
3710,SIDT1,54847,1.635377258831033
3711,OAT,4942,1.6345418395961746
3712,MERTK,10461,1.6342878758613282
3713,CPNE2,221184,1.6341710103773874
3714,LONRF2,164832,1.6334763080684915
3715,INKA1,389119,1.6327178809881866
3716,IGF1R,3480,1.6324556040205214
3717,GRK3,157,1.6324305189496895
3718,C1RL,51279,1.6317548107641748
3719,NSUN7,79730,1.6316079895470263
3720,ZNF334,55713,1.6315145124612593
3721,SATB2,23314,1.6312017414865512
3722,FAM171A2,284069,1.6304410329350678
3723,TAX1BP3,30851,1.6292645972791284
3724,PIK3R3,8503,1.629120526241135
3725,PPP1R18,170954,1.6289077769072713
3726,ITGA2B,3674,1.6283504852875048
3727,MAP6,4135,1.6268663711583622
3728,FNDC3B,64778,1.6266563265736538
3729,SLC13A3,64849,1.6263139250752954
3730,GPR173,54328,1.6255157023732547
3731,FUT1,2523,1.6253286026147513
3732,NACC2,138151,1.6252296229044798
3733,PRRG2,5639,1.62484508437857
3734,TAGLN2,8407,1.6246644975139495
3735,VAT1,10493,1.6243596213692437
3736,SLC2A6,11182,1.6243029590760845
3737,DOK1,1796,1.6237934833115777
3738,SIX4,51804,1.623686992172853
3739,LACTB2,51110,1.623660121976056
3740,ABCB6,10058,1.6230154531320886
3741,NOTCH2NLB,100996763,1.6229420181787042
3742,B3GNT9,84752,1.6228488187333001
3743,TBC1D4,9882,1.6221806419116482
3744,ALX1,8092,1.6219028919178595
3745,NLGN1,22871,1.6217025366481281
3746,RIPOR3,140876,1.6198383758682577
3747,CES3,23491,1.619154533666842
3748,JUNB,3726,1.6189609840769261
3749,KIF26A,26153,1.6177214600957104
3750,GSTA1,2938,1.6175544130896717
3751,SPRR3,6707,1.616597249837606
3752,SLC12A2,6558,1.6161211311712065
3753,FGF11,2256,1.6160306075366921
3754,ORAI2,80228,1.6158767059552503
3755,SLC35F2,54733,1.6154444395085583
3756,DZIP1L,199221,1.6150876043841593
3757,RTL6,84247,1.6143476735858011
3758,MBNL2,10150,1.614071630923979
3759,CDC14B,8555,1.6134244014803432
3760,KCNQ1,3784,1.6133460284435526
3761,IKBIP,121457,1.6125995575763328
3762,PTGDS,5730,1.6122213449545915
3763,DSTN,11034,1.6119893177932565
3764,NTN1,9423,1.6117570963202286
3765,INSYN2B,100131897,1.61148895484335
3766,TST,7263,1.6112967110674767
3767,NDFIP2,54602,1.610797284533584
3768,PHACTR2,9749,1.6102388488047459
3769,SLC27A3,11000,1.6091663303838575
3770,MKX,283078,1.6089231499994314
3771,SHF,90525,1.6089143661213787
3772,SSX2B,727837,1.607580804486933
3773,PDGFD,80310,1.6068950713662413
3774,PIGR,5284,1.6061971570998512
3775,MID2,11043,1.6061375216876859
3776,CDYL2,124359,1.606078634431258
3777,ARPP21,10777,1.605126961508039
3778,POU4F1,5457,1.6047600581682815
3779,TMEM163,81615,1.6040156784869135
3780,TMOD2,29767,1.6033854772423426
3781,DCLK2,166614,1.6032842044928508
3782,ZNF667,63934,1.6032335151052513
3783,SLC9B2,133308,1.6028486273815383
3784,MAN1C1,57134,1.60276150737882
3785,CTSO,1519,1.6024039956606844
3786,PAQR8,85315,1.601186576244558
3787,ABTB3,121551,1.6011127187997307
3788,RGS12,6002,1.6009609970992074
3789,GNAZ,2781,1.6008067012957596
3790,CCDC152,100129792,1.6005276345550021
3791,ATP10D,57205,1.5995310511876022
3792,CCDC68,80323,1.599293269372617
3793,TAP2,6891,1.5992884737054844
3794,TRAM2,9697,1.5983377552540765
3795,MSL3B,151507,1.598227786471679
3796,SDHAF3,57001,1.5979258847453857
3797,MYOM2,9172,1.5975003975174469
3798,SP110,3431,1.597449540933391
3799,ARG2,384,1.5966132930815173
3800,CORO2B,10391,1.5960530567406297
3801,P3H1,64175,1.595917443895887
3802,SLC26A11,284129,1.5952523207222542
3803,LTA,4049,1.5951394073245206
3804,NRXN1,9378,1.59498595194205
3805,FAM178B,51252,1.5944784784881338
3806,SQSTM1,8878,1.593962377228888
3807,NTSR1,4923,1.5927119254355084
3808,CCDC106,29903,1.5922457253338034
3809,BTN3A2,11118,1.5920015165339012
3810,ZNF358,140467,1.5915043200855774
3811,MEI1,150365,1.5903179587430527
3812,DYNC1I1,1780,1.5900805079458387
3813,TPM4,7171,1.5900771496585675
3814,PAQR7,164091,1.589073400433011
3815,ATP8B3,148229,1.58896827924189
3816,FOXA3,3171,1.588713061132537
3817,ICAM4,3386,1.5886006829893686
3818,CFAP251,144406,1.5880464075401113
3819,CHRNA3,1136,1.5873317873250334
3820,KDM5B,10765,1.5870548237218045
3821,NYNRIN,57523,1.5868717608037652
3822,ADGRF4,221393,1.5866973802451219
3823,BCL2L15,440603,1.5861567978387279
3824,ZNF585A,199704,1.5859695166277756
3825,SDK1,221935,1.5856915759142776
3826,KRT86,3892,1.585598429734371
3827,SLC22A31,146429,1.585212906969917
3828,SH3YL1,26751,1.584962268086962
3829,GDAP1L1,78997,1.5848430421460589
3830,KRT6B,3854,1.584167103350154
3831,PCSK5,5125,1.583799051975956
3832,TRIQK,286144,1.5835176235843955
3833,NCR3LG1,374383,1.582904481903899
3834,KCNK3,3777,1.5824563926300117
3835,ARHGEF26,26084,1.5821014855546298
3836,ZFP28,140612,1.5802769797401877
3837,PITPNC1,26207,1.5782910327577966
3838,H4C8,8365,1.5781716655945501
3839,SYNGR3,9143,1.5774532940911536
3840,STARD4,134429,1.5761738196659396
3841,MAML2,84441,1.5757802150940003
3842,PAPPA,5069,1.5756110990656416
3843,TLN2,83660,1.575373566881179
3844,ETHE1,23474,1.5753259577925982
3845,RTP4,64108,1.5752772033176927
3846,ARID5B,84159,1.573193974887015
3847,ZNF486,90649,1.572951600075503
3848,MAFB,9935,1.5725545075675567
3849,COL2A1,1280,1.571352420791422
3850,SLC2A12,154091,1.5712355113884924
3851,PLEKHS1,79949,1.5712208369640779
3852,GAB1,2549,1.571027457441603
3853,MYZAP,100820829,1.5707604487780777
3854,MYO5A,4644,1.5693772075767625
3855,GRHL3,57822,1.5689747274124868
3856,PHF21B,112885,1.5688514531315787
3857,PDCD1LG2,80380,1.5685132284468708
3858,GXYLT2,727936,1.5685117470147236
3859,UST,10090,1.5668677151023982
3860,GOLGA8N,643699,1.5667263425848148
3861,TMEM119,338773,1.5660857376926494
3862,HEBP1,50865,1.565789469295789
3863,ACOT11,26027,1.5654459865494783
3864,ZNF239,8187,1.5654192269935039
3865,PAX3,5077,1.5653366840826846
3866,C11orf21,29125,1.5652054581500974
3867,C1orf198,84886,1.5647898150599107
3868,SEC31B,25956,1.5647054447213455
3869,PXK,54899,1.564333686609126
3870,ADAM22,53616,1.5642110872068953
3871,HCAR1,27198,1.563864848376548
3872,FAM111A,63901,1.5638092092448623
3873,AP1S3,130340,1.5634323693251184
3874,CCL26,10344,1.5632413387857562
3875,ANXA2R,389289,1.5620104014122074
3876,TBC1D9,23158,1.5614169506983013
3877,JPH2,57158,1.561406854244249
3878,GPR153,387509,1.5609740490120068
3879,ACSL4,2182,1.5608621436376136
3880,ZNF493,284443,1.5606155630782217
3881,ITPKB,3707,1.5593081244991187
3882,ANG,283,1.5592751988598346
3883,SLC9A7,84679,1.558707513134512
3884,HORMAD1,84072,1.558459227130209
3885,PLA2G6,8398,1.5583463686936567
3886,DDX43,55510,1.5580824085493834
3887,DUSP9,1852,1.5579117081956417
3888,OSBPL6,114880,1.5578398897783419
3889,TP73,7161,1.5575137999262079
3890,SLC24A5,283652,1.5572979645999652
3891,ADM2,79924,1.5571198431957611
3892,KANK2,25959,1.5565037271646198
3893,RNF135,84282,1.556413374536531
3894,CCDC50,152137,1.5564052426792645
3895,ERICH5,203111,1.5563165125678626
3896,PLP2,5355,1.5562813840501069
3897,CERKL,375298,1.5559964549829446
3898,NXPE3,91775,1.55579298177401
3899,RPL22L1,200916,1.5557026242601906
3900,CHRNB2,1141,1.555702022238122
3901,NALCN,259232,1.555626530518539
3902,RNF125,54941,1.5554428030056697
3903,PPP1R26,9858,1.555094518601863
3904,NAP1L5,266812,1.555068888983916
3905,SPATC1L,84221,1.555033459338351
3906,ZNF568,374900,1.5549365032865115
3907,TRIML2,205860,1.5548316035812104
3908,MB21D2,151963,1.5545704834089291
3909,CRTAP,10491,1.5541921035159467
3910,C6orf15,29113,1.5541911388690366
3911,KCNC3,3748,1.5540569426048487
3912,CNKSR2,22866,1.5536347848248933
3913,CYTH4,27128,1.5530870662688203
3914,ARVCF,421,1.552732310588488
3915,MACROD2,140733,1.552345574470959
3916,NCAM2,4685,1.5517533987857883
3917,ELANE,1991,1.551474383921091
3918,LIPE,3991,1.5514511818426928
3919,ENHO,375704,1.551320138082701
3920,GPD2,2820,1.5510098968706079
3921,ADTRP,84830,1.5506413359232851
3922,ARHGAP45,23526,1.5504910559115501
3923,MTURN,222166,1.550376160289593
3924,TRIM36,55521,1.5503592259139045
3925,HOXA11,3207,1.549771478050108
3926,ARMC9,80210,1.5488170227017646
3927,CLSTN3,9746,1.5487321108740946
3928,DDAH2,23564,1.5487306575722708
3929,MFAP3L,9848,1.548575638926892
3930,ZNF382,84911,1.5478087635398883
3931,NTF4,4909,1.547639223548068
3932,EGF,1950,1.5453581591558148
3933,SMOC2,64094,1.544896621349171
3934,FIGN,55137,1.5448593626418454
3935,ZHX2,22882,1.544623414034623
3936,SORCS2,57537,1.543533375000795
3937,TLCD1,116238,1.5434885039894761
3938,SLC16A7,9194,1.5430732134486937
3939,MPPED2,744,1.5428364765208868
3940,BIRC7,79444,1.5426712347733826
3941,TRAF3IP2,10758,1.5426656263486243
3942,ACSS2,55902,1.5413766725688236
3943,LEPR,3953,1.5412087577112539
3944,SEZ6L,23544,1.5408651915523308
3945,ACTR3C,653857,1.5401472350853704
3946,ZNF117,51351,1.539916512037954
3947,MAPK8IP2,23542,1.5397650788184103
3948,TBC1D8,11138,1.5388942460846824
3949,MIPOL1,145282,1.5384698954571359
3950,SLAMF6,114836,1.5379812322196567
3951,IL24,11009,1.5379128922971348
3952,PRSS1,5644,1.5361325457876929
3953,METTL27,155368,1.53537572807107
3954,OR51B5,282763,1.5353463415437134
3955,KLF6,1316,1.5346163230698815
3956,GRIK5,2901,1.5336441535349616
3957,TAMALIN,160622,1.5335621753375792
3958,MAP4K4,9448,1.5335114437379245
3959,FAAH2,158584,1.5334797598188437
3960,GGH,8836,1.5331501815829078
3961,ZNF488,118738,1.5327022520417353
3962,BHLHA15,168620,1.5323376219492104
3963,ST6GALNAC4,27090,1.532185928302671
3964,ZFP82,284406,1.5318942870919776
3965,SYTL3,94120,1.5317284089670866
3966,CTNND2,1501,1.5315545124985004
